url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/zeke-upshaw-1.html,Zeke Upshaw,6.2,.391,2.4,2.6,.748,2.0,95,6-6,1.1,7.9,0.95,1.9
/cbb/players/quinton-upshur-1.html,Quinton Upshur,9.3,.407,3.8,3.6,.733,2.6,101,6-5,2.5,11.9,-4.55,3.1
/cbb/players/devonte-upson-1.html,Devonte Upson,6.5,.600,3.9,3.1,.574,1.8,62,6-9,2.9,9.6,-6.90,6.8
/cbb/players/don-upson-1.html,Don Upson,1.0,.958,1.0,0.1,4.143,0.4,70,,0.3,2.4,4.71,
/cbb/players/hollis-upson-1.html,Hollis Upson,1.6,.500,0.8,0.3,.333,0.1,10,6-0,0.8,1.7,-9.65,0.3
/cbb/players/jamie-uptgraft-1.html,Jamie Uptgraft,4.9,.365,1.8,1.1,.583,0.7,106,,1.4,5.5,-9.26,1.8
/cbb/players/billy-upton-1.html,Billy Upton,0.3,1.000,0.3,0.7,.500,0.3,3,,0.7,1.0,,0.7
/cbb/players/davey-upton-1.html,Davey Upton,6.2,.422,2.6,1.3,.750,1.0,28,6-5,2.3,7.0,-1.39,3.5
/cbb/players/rick-urba-1.html,Rick Urba,0.9,.875,0.8,0.0,,0.0,9,,,1.6,-10.46,0.3
/cbb/players/matthew-urbach-1.html,Matthew Urbach,1.2,.733,0.8,0.0,,0.0,13,6-5,0.2,2.2,-4.07,0.5
/cbb/players/dave-urban-1.html,Dave Urban,4.8,.525,2.5,1.6,.574,0.9,70,6-4,,6.0,-7.79,3.3
/cbb/players/elbert-urban-1.html,Elbert Urban,6.4,.404,2.6,3.5,.675,2.4,67,6-7,2.2,7.6,2.81,4.1
/cbb/players/hal-urban-1.html,Hal Urban,3.9,.349,1.4,1.4,.518,0.7,59,6-5,1.8,3.4,-1.63,2.4
